,IDHM,IDHM Educação,IDHM Renda,IDHM Longevidade,Nome_Município,abstencao
1613,0.682,0.548,0.689,0.841,SÃO JOSÉ DO RIO CLARO,38.25503355704698
1614,0.755,0.698,0.749,0.823,RONDONÓPOLIS,41.17305458768873
1615,0.65,0.52,0.653,0.807,ROSÁRIO OESTE,42.391304347826086
1616,0.656,0.539,0.651,0.806,SANTO ANTÔNIO DO LEVERGER,39.175257731958766
1617,0.668,0.538,0.652,0.848,SÃO FÉLIX DO ARAGUAIA,55.38461538461539
1618,0.732,0.62,0.758,0.836,SAPEZAL,46.79802955665024
1619,0.754,0.682,0.755,0.832,SINOP,42.53683536194747
1620,0.744,0.635,0.774,0.839,SORRISO,49.67405475880052
1621,0.729,0.626,0.749,0.825,TANGARÁ DA SERRA,38.331318016928655
1622,0.698,0.602,0.692,0.815,TERRA NOVA DO NORTE,64.04494382022472
1623,0.688,0.553,0.709,0.829,VILA RICA,41.1214953271028
1624,0.686,0.553,0.71,0.822,ACREÚNA,72.64150943396226
1625,0.686,0.588,0.647,0.848,ÁGUAS LINDAS DE GOIÁS,53.53393981805459
1626,0.682,0.568,0.664,0.841,ALEXÂNIA,58.08580858085809
1627,0.66,0.548,0.64,0.819,ALVORADA DO NORTE,51.06382978723404
1628,0.737,0.66,0.737,0.822,ANÁPOLIS,48.81764438381082
1629,0.718,0.62,0.716,0.834,APARECIDA DE GOIÂNIA,44.232698094282846
1630,0.732,0.68,0.694,0.83,ARAGARÇAS,45.91836734693878
1631,0.701,0.573,0.699,0.86,BOM JESUS DE GOIÁS,59.49820788530465
1632,0.733,0.64,0.739,0.832,CALDAS NOVAS,57.299578059071735
1633,0.692,0.616,0.661,0.815,CAMPOS BELOS,55.98290598290598
1634,0.766,0.715,0.769,0.819,CATALÃO,44.33887569279493
1635,0.775,0.733,0.753,0.842,CERES,49.64322120285424
1636,0.717,0.641,0.706,0.814,CIDADE OCIDENTAL,45.78313253012048
1637,0.699,0.587,0.716,0.814,CRISTALINA,52.87356321839081
1638,0.744,0.666,0.726,0.852,FORMOSA,51.43038779402416
1639,0.727,0.636,0.719,0.84,GOIANÉSIA,53.79250217959896
1640,0.799,0.739,0.824,0.838,GOIÂNIA,39.096697174691606
1641,0.694,0.596,0.674,0.831,GOIANIRA,56.77506775067751
1642,0.709,0.621,0.713,0.805,GOIÁS,68.77828054298642
1643,0.725,0.627,0.737,0.825,GOIATUBA,65.65217391304347
1644,0.72,0.618,0.718,0.842,INHUMAS,46.78899082568808
1645,0.701,0.588,0.711,0.823,IPAMERI,46.97674418604651
1646,0.743,0.667,0.731,0.84,IPORÁ,46.98630136986301
1647,0.719,0.61,0.735,0.828,ITABERAÍ,59.0778097982709
1648,0.725,0.626,0.72,0.844,ITAPACI,59.61538461538461
1649,0.726,0.653,0.7,0.837,ITAPURANGA,51.42857142857142
1650,0.752,0.682,0.744,0.838,ITUMBIARA,55.72562358276644
1651,0.699,0.588,0.692,0.841,JARAGUÁ,51.70454545454546
1652,0.757,0.656,0.774,0.856,JATAÍ,38.10709838107098
1653,0.74,0.638,0.733,0.868,LAGOA SANTA,32.68101761252446
1654,0.701,0.602,0.689,0.831,LUZIÂNIA,50.20188425302826
1655,0.626,0.494,0.61,0.816,MAMBAÍ,48.258706467661696
1656,0.707,0.637,0.691,0.803,MINAÇU,49.45848375451264
1657,0.718,0.584,0.753,0.84,MINEIROS,66.7610953729934
1658,0.721,0.671,0.681,0.82,NERÓPOLIS,55.66218809980806
1659,0.715,0.64,0.709,0.806,NIQUELÂNDIA,48.52216748768473
1660,0.684,0.567,0.664,0.851,NOVO GAMA,50.32154340836013
1661,0.651,0.515,0.67,0.801,PADRE BERNARDO,58.48214285714286
1662,0.721,0.599,0.72,0.87,PIRACANJUBA,56.25
1663,0.693,0.604,0.678,0.813,PIRENÓPOLIS,58.03212851405623
1664,0.744,0.65,0.719,0.88,PIRES DO RIO,42.78606965174129
1665,0.669,0.566,0.653,0.81,PLANALTINA,63.39210747271201
1666,0.727,0.642,0.709,0.845,PORANGATU,60.88328075709779
1667,0.659,0.53,0.659,0.819,POSSE,56.80087051142546
1668,0.74,0.642,0.732,0.863,QUIRINÓPOLIS,53.50223546944859
1669,0.754,0.656,0.765,0.853,RIO VERDE,64.48040885860307
1670,0.719,0.666,0.686,0.814,RUBIATABA,43.51585014409222
1671,0.724,0.627,0.734,0.823,SANTA HELENA DE GOIÁS,66.31892697466468
1672,0.665,0.556,0.647,0.818,SANTO ANTÔNIO DO DESCOBERTO,48.09322033898305
1673,0.731,0.67,0.721,0.809,SÃO LUÍS DE MONTES BELOS,60.96938775510205
1674,0.664,0.536,0.667,0.818,SÃO MIGUEL DO ARAGUAIA,57.86407766990291
1675,0.701,0.617,0.676,0.827,SENADOR CANEDO,46.33431085043988
1676,0.709,0.606,0.721,0.814,SILVÂNIA,55.25812619502868
1677,0.737,0.628,0.74,0.86,URUAÇU,50.112612612612615
1678,0.746,0.695,0.733,0.815,VALPARAÍSO DE GOIÁS,39.05218956208758
1679,0.824,0.742,0.863,0.873,BRASÍLIA,31.39861927895679
