municipio;estado;codigo;Total_Alunos;Relacao_cadastrados;Casos_per_capita;Mortes_per_capita;Relacao_casos_mes;Relacao_obitos_mes;Diferenca_aprovacao;Diferenca_reprovacao;Diferenca_desistencia;diferenca
Pinhalão;Paraná;4119202.0;16.0;0.002529244388239014;0.0161239329750237;0.0003161555485298;0.0115396775213405;0.0;0.5999999999999943;-2.9;2.299999999999999;23.991935483870968
Cristal;Rio Grande do Sul;4306056.0;17.0;0.00212261206143089;0.038581595704832;0.0004994381321013;0.0106130603071544;0.0001248595330253;14.299999999999997;-14.3;0.0;10.294117647058826
Triunfo Potiguar;Rio Grande do Norte;2414456.0;9.0;0.0027803521779425394;0.0475749150447945;0.0006178560395427;0.0043249922767995;0.0;-3.4000000000000057;0.0;3.4000000000000004;36.75213675213675
Paranapuã;São Paulo;3535903.0;7.0;0.0017165277096615988;0.0421775380088278;0.0014713094654242;0.0083374203040706;0.0;0.0;0.0;0.0;11.278195488721805
São José da Bela Vista;São Paulo;3549508.0;34.0;0.0038082437275985663;0.0069444444444444;0.0005600358422939;0.001008064516129;0.0;3.799999999999997;-3.8;0.0;47.41176470588235
Pinhal da Serra;Rio Grande do Sul;4314464.0;17.0;0.008758371973209686;0.0200927357032457;0.0005151983513652;0.0036063884595569;0.0;8.299999999999997;0.0;-8.3;43.13725490196079
Janduís;Rio Grande do Norte;2405207.0;13.0;0.0024677296886864084;0.0429005315110098;0.0007593014426727;0.0096810933940774;0.0001898253606681;5.200000000000003;0.0;-5.199999999999999;42.15384615384615
Cantá;Roraima;1400175.0;24.0;0.001308971911644396;0.0788110171802563;0.0008726479410962;0.0016362148895554;0.000109080992637;7.599999999999994;-2.5;-5.1;31.25
Nova Roma;Goiás;5214903.0;23.0;0.0070465686274509805;0.0251225490196078;0.0;0.0003063725490196;0.0;12.5;0.0;-12.5;88.50931677018635
Rio Novo;Minas Gerais;3155405.0;12.0;0.0013409319477036541;0.0187730472678511;0.0005587216448765;0.0061459380936417;0.0;-13.0;13.0;0.0;46.66666666666666
São Jorge d'Oeste;Paraná;4125209.0;16.0;0.0017679558011049724;0.0518232044198895;0.0006629834254143;0.0003314917127071;0.0004419889502762;4.299999999999997;1.2999999999999998;-5.6;18.632075471698112
José Boiteux;Santa Catarina;4209151.0;8.0;0.0016009605763458075;0.0938563137882729;0.0010006003602161;0.0056033620172103;0.0;-19.299999999999997;8.700000000000001;10.600000000000001;17.045454545454547
Tocantínia;Tocantins;1721109.0;41.0;0.0054340622929092116;0.05818422796554;0.0006626905235255;0.0019880715705765;0.0;4.799999999999997;-4.5;-0.2999999999999998;49.18699186991871
Mirim Doce;Santa Catarina;4210852.0;9.0;0.0038977912516240795;0.0450411433521004;0.0012992637505413;0.0116933737548722;0.0008661758336942;-1.2999999999999972;-2.1999999999999993;3.5;19.444444444444443
Honório Serpa;Paraná;4109658.0;15.0;0.0028785261945883708;0.0366532335444252;0.0001919017463058;0.0095950873152945;0.0001919017463058;0.7000000000000028;2.2;-2.9;48.888888888888886
Astolfo Dutra;Minas Gerais;3104601.0;11.0;0.0007757951900698216;0.0503561605190775;0.0008463220255307;0.0123421962056562;0.0003526341773044;-1.2999999999999972;-2.6;3.8999999999999995;28.739002932551315
Peri Mirim;Maranhão;2108405.0;3.0;0.00020952647017739908;0.0114541137030311;0.0002793686269031;0.0;0.0;-21.0;17.7;3.3;53.07443365695792
Romelândia;Santa Catarina;4215208.0;16.0;0.003343083994985374;0.0259089009611366;0.0002089427496865;0.0048056832427914;0.0;0.4000000000000057;0.0;-0.40000000000000036;48.21428571428572
Dom Bosco;Minas Gerais;3122470.0;8.0;0.0021756867011150393;0.0220288278487897;0.0008158825129181;0.0;0.0;6.400000000000006;-2.8000000000000007;-3.6;16.666666666666664
Igaratá;São Paulo;3520202.0;15.0;0.0015733165512901196;0.1165303125655548;0.000839102160688;0.0120620935598909;0.0;4.099999999999994;2.3000000000000003;-6.4;32.38095238095238
Croatá;Ceará;2304236.0;234.0;0.012954658694569009;0.0235287604495377;0.0002768089464651;0.0002214471571721;0.0;1.3000000000000114;-1.7;0.3999999999999999;37.566929395723164
Wanderley;Bahia;2933455.0;20.0;0.0016342539630658604;0.0080078444190227;0.0003268507926131;0.0007354142833796;0.0001634253963065;-88.5;-7.2;95.7;35.89887640449439
Santana do São Francisco;Sergipe;2806404.0;21.0;0.002699228791773779;0.0311053984575835;0.0010282776349614;0.0010282776349614;0.0001285347043701;0.5;-4.3;3.799999999999999;37.993920972644375
Vale Real;Rio Grande do Sul;4322541.0;12.0;0.0020294266869609334;0.0358532048029764;0.00016911889058;0.0057500422797226;0.0;4.700000000000003;-8.7;4.000000000000001;13.095238095238102
Ubarana;São Paulo;3555356.0;7.0;0.0011095260738627358;0.0540497701695989;0.0007925186241876;0.0055476303693136;0.0;-8.5;8.5;0.0;20.476190476190474
Melgaço;Pará;1504505.0;67.0;0.0024227959788818976;0.0153323208215809;0.0003977724741447;7.23222680263253e-05;0.0;16.400000000000006;-4.8;-11.6;22.16487655182033
Santana do Itararé;Paraná;4124004.0;41.0;0.008213141025641026;0.0226362179487179;0.000801282051282;0.0074118589743589;0.0002003205128205;8.900000000000006;-4.4;-4.5;40.92140921409214
Capão Bonito do Sul;Rio Grande do Sul;4304622.0;4.0;0.0024183796856106408;0.026602176541717;0.0006045949214026;0.0042321644498186;0.0;0.0;0.0;0.0;25.0
Guapé;Minas Gerais;3128105.0;35.0;0.002457002457002457;0.0089154089154089;0.0002106002106002;0.0028782028782028;7.02000702000702e-05;-27.0;-1.2;28.2;60.439560439560445
