municipio,PIB,IDHM,densidade,diferenca,estado,Casos_per_capita,Mortes_per_capita,Relacao_casos_mes,Relacao_obitos_mes,Diferenca_aprovacao,Diferenca_reprovacao
Choró,9214.67,0.585,16.57,35.18097569505159,Ceará,0.0268471266918127,0.0005177131868944,0.0006656312402928,0.0,1.4000000000000057,-1.4
Chupinguaia,27254.46,0.652,2.18,59.8609041231992,Rondônia,0.0848685387229476,0.0007154355213736,0.0116258272223215,8.942944017170452e-05,-4.599999999999994,10.6
Chuí,56942.3,0.706,33.1,19.696969696969692,Rio Grande do Sul,0.0181980906921241,0.0,0.0101431980906921,0.0,22.90000000000001,-14.6
Chácara,12537.82,0.664,20.64,44.44444444444444,Minas Gerais,0.020291693088142,0.0003170577045022,0.0031705770450221,0.0003170577045022,-25.0,12.5
Chã Grande,10210.41,0.599,255.73,41.72757475083057,Pernambuco,0.0124435431837035,0.0007834823486035,0.0012443543183703,0.0,2.0,-2.0
Chã Preta,15661.8,0.575,42.3,24.838709677419352,Alagoas,0.0067022295171659,0.0001367801942278,0.0002735603884557,0.0,8.299999999999997,0.0
Chã de Alegria,11924.53,0.604,278.97,53.33333333333333,Pernambuco,0.0165704985944666,0.0007397544015386,0.0002219263204616,0.0,2.0999999999999943,-2.1
Cianorte,34325.18,0.755,101.79,25.651677312915098,Paraná,0.0424957637375938,0.0004841442749939,0.0156378600823045,0.000157346889373,2.800000000000012,-4.699999999999999
Cidade Gaúcha,32714.3,0.718,31.39,25.97212032281732,Paraná,0.0477394878280113,7.903888713246918e-05,0.0146221941195067,0.0,1.5,0.1
Cidade Ocidental,11151.0,0.717,183.05,36.054276783177045,Goiás,0.0576804528132705,0.0006584846446984,0.0032223716655458,2.8020623178659493e-05,-5.1000000000000085,-0.6000000000000001
Cidelândia,9867.16,0.6,10.04,42.30769230769232,Maranhão,0.0299380826018915,0.0001360821936449,0.0013608219364496,6.804109682248077e-05,-22.89999999999999,2.3
Cidreira,18951.92,0.729,66.1,52.17948717948718,Rio Grande do Sul,0.0344530577088716,0.0012919896640826,0.0074443213978097,0.0004921865386981,0.1000000000000085,-7.2
Cipotânea,8473.71,0.579,44.22,36.47058823529412,Minas Gerais,0.0086930897303668,0.0004420215117135,0.0039781936054221,0.000294681007809,0.0,0.0
Cipó,7774.9,0.601,134.83,24.07407407407408,Bahia,0.0189017341040462,0.0,0.0020231213872832,0.0,-92.9,-4.6
Claraval,28257.1,0.698,21.28,14.583333333333345,Minas Gerais,0.0189964897790625,0.000206483584555,0.0068139582903159,0.0,-13.299999999999995,-3.1
Claro dos Poções,9396.26,0.67,10.48,6.759906759906759,Minas Gerais,0.0184081578598861,0.0002648655807177,0.0066216395179446,0.0,7.400000000000006,-11.0
Clementina,18367.51,0.725,51.04,36.66666666666667,São Paulo,0.0283161192990599,0.0002320993385168,0.0071950794940234,0.0,0.0,0.0
Clevelândia,31042.35,0.694,23.5,24.764982373678027,Paraná,0.0408237212392052,0.0012681925237031,0.0094208587475089,0.0001207802403526,4.199999999999989,-3.8
Cláudia,37123.61,0.699,3.16,46.0171568627451,Mato Grosso,0.0511976294345213,0.00049386780805,0.0049386780805004,8.231130134167421e-05,19.40000000000001,-13.6
Cláudio,27338.9,0.709,45.37,16.199186991869922,Minas Gerais,0.0288639619806408,0.0003843869028898,0.0093301184610546,3.494426389908096e-05,1.9000000000000057,2.9000000000000004
Coaraci,10188.23,0.613,60.12,14.340448823207442,Bahia,0.0667333607956217,0.0018242805861236,0.0071794268228093,0.0001176955216853,20.80000000000001,-11.7
Coari,25997.01,0.586,1.47,51.32411747570245,Amazonas,0.1009671316262618,0.0017509430414703,0.0050178032128042,0.0002820310939281,9.200000000000005,-4.1
Cocal,8471.41,0.497,21.89,36.68639053254438,Piauí,0.0261993018317918,0.0006837729873681,0.0004318566236009,0.0,-4.0,5.1
Cocal de Telha,8618.06,0.555,17.34,23.836734693877556,Piauí,0.0333265180944592,0.0008178286648947,0.0098139439787364,0.0,2.0,0.0
Cocal do Sul,41028.53,0.78,234.3,26.97872340425532,Santa Catarina,0.1039319108127547,0.0014984416207144,0.0247542555742028,0.0001798129944857,-1.8999999999999917,6.0
Cocal dos Alves,8340.17,0.498,17.2,25.327868852459016,Piauí,0.0365675280351048,0.0006500893872907,0.0001625223468226,0.0,0.0,0.0
Cocalinho,29071.53,0.66,0.34,16.666666666666657,Mato Grosso,0.0329824561403508,0.0007017543859649,0.0052631578947368,0.0,12.5,-7.5
Cocalzinho de Goiás,16884.93,0.657,11.31,60.8385093167702,Goiás,0.0354743083003952,0.0007411067193675,0.0027667984189723,4.940711462450593e-05,-0.4000000000000057,0.4
Cocos,15847.36,0.596,1.85,34.347323835194445,Bahia,0.0182137721680779,0.0002130265750652,0.0022900356819513,0.0,-80.9,-11.8
Codajás,17620.6,0.563,1.53,55.918699186991866,Amazonas,0.015329818067535,0.0003841184481614,0.0019904319586548,6.98397178475399e-05,16.0,-5.2
Codó,8425.12,0.595,28.17,22.783270529418346,Maranhão,0.0149439601494396,0.0007244076543029,7.32547066149e-05,5.697588292270001e-05,-2.0,3.7
Coelho Neto,7359.25,0.564,50.67,27.615656302472352,Maranhão,0.032001618286639,0.0007889147365227,4.045716597552341e-05,4.045716597552341e-05,-3.9000000000000057,-1.8000000000000005
Coimbra,15508.08,0.669,70.7,22.5,Minas Gerais,0.0209105346744309,0.0001323451561672,0.01071995764955,0.0001323451561672,-1.0999999999999943,-4.4
Coité do Nóia,12296.76,0.533,120.81,32.35294117647059,Alagoas,0.0204806883007575,0.0004675956233049,0.0034602076124567,0.0,1.7000000000000028,-1.7
Coivaras,8431.51,0.565,8.28,19.047619047619044,Piauí,0.0355721393034825,0.0007462686567164,0.0009950248756218,0.0002487562189054,-1.2999999999999972,0.0
Colares,7054.21,0.602,19.82,48.78411910669976,Pará,0.0105088953247827,0.000992966487381,0.0004137360364087,0.0,6.900000000000006,-5.0
Colatina,29750.9,0.746,86.07,19.3498551007563,Espírito Santo,0.1049477954922081,0.0015755230654944,0.0227920227920227,0.0002612266222581,1.2999999999999972,-1.1
Colina,52217.05,0.757,43.7,21.865203761755485,São Paulo,0.0220922677063027,0.0008663634394628,0.0041152263374485,0.0,0.0,0.0
Colinas,9810.08,0.596,20.79,24.182382430174265,Maranhão,0.0588421001505658,0.0008985380543008,0.0030841711593569,2.428481227840109e-05,-2.5999999999999943,-0.2
Colinas,26910.45,0.765,41.77,-10.0,Rio Grande do Sul,0.0996718621821164,0.0004101722723543,0.0484003281378178,0.0004101722723543,-12.5,0.0
Colinas do Tocantins,22549.37,0.701,41.98,36.30830854187326,Tocantins,0.1420223577235772,0.0013267841011743,0.0068032971996386,0.0,-1.2999999999999972,-0.5000000000000001
Colméia,18508.36,0.671,8.28,50.30364372469636,Tocantins,0.042169408897014,0.0013406459475929,0.0057282145033516,0.0003656307129798,-1.2999999999999972,-2.3
Colniza,14598.35,0.611,1.38,23.115161557580777,Mato Grosso,0.011171012389197,0.0002073505779897,0.0013996164014307,2.591882224871702e-05,22.200000000000003,-5.4
Colombo,22165.61,0.733,1234.93,25.88157019294744,Paraná,0.0318431353240934,0.0011939637133502,0.0063678064712012,0.0002954137022722,5.099999999999994,-3.2
Colorado,61256.2,0.758,11.13,5.357142857142858,Rio Grande do Sul,0.0598425196850393,0.001259842519685,0.0217322834645669,0.0003149606299212,0.0,0.0
Colorado,29065.6,0.73,59.54,10.714285714285715,Paraná,0.0297351324337831,0.0005830418124271,0.0099950024987506,0.0002082292187239,-4.0,2.0
Colorado do Oeste,21083.7,0.685,10.95,35.48814183743956,Rondônia,0.0403601561516181,0.000314821810855,0.0189522730134743,6.29643621710112e-05,6.099999999999994,-6.1000000000000005
Coluna,10324.03,0.583,25.46,32.758620689655174,Minas Gerais,0.0164544122619181,0.0002254029076975,0.0051842668770427,0.0001127014538487,0.8999999999999915,1.4000000000000004
Colíder,26962.96,0.713,10.81,26.157129518474058,Mato Grosso,0.0746755188707458,0.0014953047431066,0.022728632095221,0.0003289670434834,15.200000000000005,-5.9
Colômbia,44436.0,0.71,8.52,59.04761904761904,São Paulo,0.0264090177133655,0.0003220611916264,0.0075684380032206,0.0,0.0,0.0
Colônia Leopoldina,12213.3,0.517,104.37,30.014074595355385,Alagoas,0.0119826712139367,0.0004608719697667,0.0,4.608719697667988e-05,6.400000000000006,-0.6
Colônia do Gurguéia,9378.88,0.628,15.06,25.933014354066984,Piauí,0.0118753855644663,0.000308451573103,0.0018507094386181,0.0,-8.300000000000011,-5.1
Colônia do Piauí,7577.2,0.588,8.08,21.39423076923077,Piauí,0.0192006269592476,0.0001306165099268,0.0019592476489028,0.0,1.0,0.0
Combinado,15205.38,0.697,23.15,17.559523809523807,Tocantins,0.0548227535037098,0.0008244023083264,0.0082440230832646,0.0,-6.399999999999992,-1.4
Comendador Gomes,38908.01,0.697,2.99,20.279720279720284,Minas Gerais,0.0591449694631951,0.0003214400514304,0.0051430408228865,0.0,3.6999999999999886,-11.1
Comendador Levy Gasparian,49515.11,0.685,80.09,49.55357142857143,Rio de Janeiro,0.0210255811237005,0.0005840439201027,0.0003504263520616,0.0,11.400000000000006,-7.1
Comercinho,8141.72,0.593,10.58,28.468899521531103,Minas Gerais,0.0062058017029874,0.0001443209698369,0.0001443209698369,0.0,0.0,0.0
Comodoro,35340.2,0.689,0.95,39.83466013472137,Mato Grosso,0.0289938833501902,0.0003371381784905,0.0096806819823724,4.816259692722632e-05,15.900000000000006,-2.6
Conceição,9503.62,0.592,32.76,34.458874458874455,Paraíba,0.042724686545148,0.0006321778527025,0.0008955852913286,0.0002107259509008,1.2000000000000028,-2.7
Conceição da Aparecida,16991.81,0.691,29.2,47.61904761904762,Minas Gerais,0.0159347065682083,0.0003886513797123,0.0076758647493198,9.71628449280995e-05,-27.5,-1.5
Conceição da Barra,15230.35,0.681,26.15,26.122140071025203,Espírito Santo,0.0180922641084248,0.0009657792228696,0.0039918874545278,0.0002575411260985,3.0999999999999943,-2.2
Conceição da Barra de Minas,12878.25,0.685,14.48,36.507936507936506,Minas Gerais,0.0214972180070814,0.0,0.0060698027314112,0.0,14.200000000000005,-16.6
Conceição da Feira,13763.25,0.634,138.63,26.51098901098901,Bahia,0.038085115805323,0.0004871352021611,0.0038085115805323,0.0001328550551348,13.0,-4.8
Conceição das Alagoas,32935.96,0.712,20.81,37.28315480140297,Minas Gerais,0.0427347363137704,0.0010038360879073,0.0045172623955831,3.58512888538343e-05,-5.0,-0.4
Conceição das Pedras,14270.81,0.668,27.51,54.73684210526316,Minas Gerais,0.0110241820768136,0.0003556187766714,0.0,0.0,8.700000000000003,-8.7
Conceição de Ipanema,11530.07,0.676,18.01,58.92857142857143,Minas Gerais,0.0292960209881941,0.0002186270222999,0.0142107564494971,0.0,0.0,0.0
Conceição de Macabu,16185.92,0.712,66.89,33.82123341139735,Rio de Janeiro,0.0519631479249182,0.00111933872912,0.0050800757706216,0.0004735663853969,4.5,-1.4
Conceição do Almeida,10148.23,0.606,59.49,18.75,Bahia,0.068823563518293,0.0005218298834579,0.0132776714790978,5.798109816199919e-05,6.799999999999997,-0.7
Conceição do Araguaia,11471.63,0.64,8.21,18.785415126878547,Pará,0.0443757312385091,0.0005849908072873,0.0025906735751295,0.0,9.200000000000005,-5.5
Conceição do Canindé,10583.31,0.589,5.78,27.85714285714285,Piauí,0.0112429731417863,0.0004164064126587,0.0039558609202581,0.0002082032063293,0.0,0.0
Conceição do Castelo,16017.68,0.67,34.45,22.388059701492534,Espírito Santo,0.0625638607246718,0.0009431737797689,0.0238151379391652,0.0002357934449422,-2.5,0.0
Conceição do Coité,11407.99,0.611,65.56,6.553938456490659,Bahia,0.0862457214916231,0.0002251846514141,0.0092776076382633,6.004924037710923e-05,7.0,-7.7
Conceição do Jacuípe,88567.45,0.663,282.08,6.730061349693251,Bahia,0.0455765692395861,0.0003317950110095,0.0099236871474678,6.032636563810213e-05,9.399999999999991,-7.0
Conceição do Lago-Açu,7592.17,0.512,22.14,64.61538461538461,Maranhão,0.0105930898565005,0.0005542895855145,0.0,0.0,6.700000000000003,-0.0999999999999999
Conceição do Mato Dentro,220226.36,0.634,10.33,12.022471910112358,Minas Gerais,0.0610918058513619,0.000112095056608,0.0143481672458244,0.0,4.599999999999994,-4.5
Conceição do Pará,49991.7,0.7,22.0,83.33333333333334,Minas Gerais,0.0168875976030506,0.0007263482840021,0.0029053931360087,0.0001815870710005,-8.900000000000006,8.9
Conceição do Rio Verde,15957.67,0.665,36.89,51.65031222123103,Minas Gerais,0.0106320574864349,7.332453438920662e-05,0.0043261475289631,0.0,-1.7999999999999972,-11.3
Conceição do Tocantins,14127.82,0.592,1.64,57.97101449275361,Tocantins,0.0146163215590742,0.0012180267965895,0.0063337393422655,0.0004872107186358,6.200000000000003,-2.2
Conceição dos Ouros,15472.85,0.703,63.61,21.563682219419924,Minas Gerais,0.0170991579309159,0.0006014779171678,0.0044681216703901,8.592541673827119e-05,4.200000000000003,-1.200000000000001
Conchal,25437.14,0.708,153.45,14.329454990814456,São Paulo,0.0336185383244206,0.0009269162210338,0.007807486631016,0.0002852049910873,3.5,-0.3
Conchas,21280.28,0.736,38.4,25.366512345679013,São Paulo,0.030677246312025,0.0007822977201609,0.0055878408582923,0.0002793920429146,2.700000000000003,-0.6
Concórdia,49873.96,0.8,93.62,23.601898816491094,Santa Catarina,0.0780804115700486,0.0007234629761123,0.0136922066960517,0.0002009619378089,-5.599999999999994,4.1000000000000005
Concórdia do Pará,8807.42,0.566,48.22,12.688754909010456,Pará,0.0434900054024851,0.0005702623206675,0.0018608559937571,3.0013806350921424e-05,14.299999999999995,-3.1
Condado,8830.37,0.602,294.73,19.97629930590825,Pernambuco,0.0370538586730252,0.0009840657053101,0.0013625525150448,0.0,3.0,-3.0
Condado,9058.13,0.594,23.69,36.40699523052464,Paraíba,0.0414788097385031,0.0010519987977156,0.0057108506161707,0.0,2.0999999999999943,-2.1
Conde,11066.63,0.56,26.78,23.333333333333336,Bahia,0.0174168827650269,0.0003096334713782,0.0015481673568912,0.0,-80.9,-15.2
Conde,32757.17,0.618,142.64,20.822561692126914,Paraíba,0.044345358735306,0.0008512363194162,0.0053100932306445,8.107012565869477e-05,16.400000000000006,-6.6
Condeúba,9145.92,0.582,13.41,6.21468926553672,Bahia,0.0190757812952977,0.0003478865889719,0.0089870702151098,5.798109816199919e-05,-88.4,-9.0
Condor,55156.8,0.747,14.52,48.44720496894409,Rio Grande do Sul,0.0528653931585961,0.0004442470013327,0.0127350807048719,0.0,-2.0999999999999943,0.0
Confins,193407.74,0.747,158.9,20.634920634920636,Minas Gerais,0.0322436849925705,0.000148588410104,0.0153046062407132,0.0,-2.5999999999999943,0.0
Confresa,28544.85,0.668,5.33,27.057347125038028,Mato Grosso,0.0408625092942811,0.0008081983642065,0.0061746355025377,3.232793456826043e-05,13.5,-5.5
Congo,10762.77,0.581,14.35,38.0,Paraíba,0.0259089009611366,0.0010447137484329,0.0029251984956122,0.0004178854993731,5.200000000000003,-1.7
Congonhal,17287.47,0.712,58.26,57.14285714285714,Minas Gerais,0.0227615062761506,0.000418410041841,0.0040167364016736,0.0,1.4000000000000057,0.0
Congonhas,36277.13,0.753,180.1,7.418322473695117,Minas Gerais,0.0558051203389211,0.0004930426207954,0.0195025747781308,0.0001826083780723,2.3999999999999915,-3.6
Congonhas do Norte,8190.99,0.568,12.65,28.78787878787879,Minas Gerais,0.0122893954410307,0.0,0.0007928642220019,0.0,3.9000000000000057,0.0
Congonhinhas,22636.23,0.668,16.45,22.85714285714285,Paraná,0.0148559764118847,0.0005670220004536,0.0097527784078022,0.0001134044000907,0.1999999999999886,-3.6
Conquista,54620.26,0.729,11.22,28.57142857142857,Minas Gerais,0.0330018734687995,0.0007205649228995,0.0018734687995388,0.0,-14.799999999999995,7.4
Conquista D'Oeste,24255.35,0.718,1.51,33.91812865497076,Mato Grosso,0.0262506191183754,0.0004952947003467,0.0059435364041604,0.0002476473501733,0.0999999999999943,-3.3
Conselheiro Lafaiete,19512.7,0.761,347.31,15.64883595173042,Minas Gerais,0.0267518994626289,0.000241078163762,0.010988498238574,6.999043464059912e-05,1.0999999999999943,-0.3000000000000007
Conselheiro Mairinck,27066.22,0.707,18.86,27.555555555555557,Paraná,0.0370466321243523,0.0002590673575129,0.0119170984455958,0.0,-2.200000000000003,0.0
Conselheiro Pena,13025.71,0.662,15.45,25.525460455037923,Minas Gerais,0.0251734217529776,0.0004799092535229,0.0046245800794031,0.0002617686837398,-1.7999999999999972,2.0
Consolação,14574.03,0.673,20.64,83.33333333333334,Minas Gerais,0.0100953449242849,0.0005608524957936,0.0039259674705552,0.0,0.0,0.0
Constantina,32747.57,0.754,48.82,14.647377938517176,Rio Grande do Sul,0.0409645848047623,0.0003026939763898,0.0117041670870749,0.0002017959842599,-0.7999999999999972,-1.2
Contagem,45855.1,0.756,3399.71,23.26775747777593,Minas Gerais,0.0235111583101731,0.0008661530002786,0.0051005114068584,0.0001355717739566,-6.700000000000003,2.3999999999999995
Contenda,21698.39,0.681,62.15,31.58855751673768,Paraná,0.042133017649591,0.0003766681015927,0.0082866982350408,0.0001614291863969,1.0999999999999943,-5.6
Coqueiral,16955.61,0.694,30.93,21.70179547228728,Minas Gerais,0.0350474942679331,0.0001091822251337,0.0266404629326345,0.0,-14.900000000000006,1.5
Coqueiro Seco,12900.57,0.586,147.12,31.11888111888112,Alagoas,0.0574850299401197,0.0010265183917878,0.0035928143712574,0.0,3.0999999999999943,-3.1
Coração de Jesus,8495.93,0.642,11.95,22.173913043478255,Minas Gerais,0.008683557627246,7.518231711901361e-05,0.0010525524396661,0.0,-3.5,-1.3
Coração de Maria,8903.9,0.592,64.93,18.33333333333333,Bahia,0.0382658703826587,0.0002654280026542,0.0031408980314089,4.4238000442380005e-05,16.400000000000006,-10.1
Corbélia,39551.11,0.738,32.25,50.21739130434783,Paraná,0.0445199461074336,0.0007029465174857,0.0177493995665163,0.0002343155058285,6.900000000000006,-4.4
Cordeiro,18159.7,0.729,188.45,8.29777145566619,Rio de Janeiro,0.059290340235337,0.0001368238620815,0.0297363860257228,4.560795402718234e-05,3.4000000000000057,-1.7
Cordeirópolis,127035.44,0.758,178.28,37.41027849554982,São Paulo,0.0867987606001304,0.0011007827788649,0.0091324200913242,8.153946510110893e-05,-3.8000000000000114,3.9
Cordilheira Alta,67300.1,0.747,53.16,65.87301587301587,Santa Catarina,0.0392993487536492,0.0006737031214911,0.0071861666292387,0.0002245677071637,6.700000000000003,-3.3
Cordisburgo,11542.11,0.656,10.79,7.400379506641364,Minas Gerais,0.0174353205849268,0.0002249718785151,0.0069741282339707,0.0,6.6000000000000085,-4.5
Cordislândia,17214.43,0.66,19.71,32.35294117647059,Minas Gerais,0.0186546071226681,0.0,0.0019785189372526,0.0,-19.60000000000001,19.4
Coreaú,7605.58,0.61,29.82,36.57432992539376,Ceará,0.0586531811894882,0.0008212309820193,0.0005618948824343,0.0,2.799999999999997,-0.9
Coremas,9229.35,0.592,40.7,44.2700299428364,Paraíba,0.0299125930721916,0.0008416963418582,0.0028488183878277,6.474587245063128e-05,1.7999999999999972,0.0
Corguinho,18707.58,0.671,2.25,31.42857142857143,Mato Grosso do Sul,0.0164788969228182,0.0001681520094165,0.0033630401883302,0.0,1.0999999999999943,3.8
Corinto,13928.47,0.68,9.4,19.047619047619044,Minas Gerais,0.0238927984492857,0.0007585015380725,0.0053516497408453,0.0002528338460241,-7.400000000000006,4.6
Cornélio Procópio,35291.25,0.759,75.33,13.125402965828496,Paraná,0.0379977009091859,0.0006897272442261,0.0138781481868533,0.0001463057790782,0.7999999999999972,-0.2999999999999998
Coroaci,10393.2,0.626,17.34,4.385964912280695,Minas Gerais,0.0247222500250225,0.0004003603242918,0.0017015313782404,0.0002001801621459,0.7999999999999972,-0.1999999999999999
Coroados,27237.96,0.719,24.59,41.66666666666667,São Paulo,0.0348299768900627,0.0006602839220864,0.0085836909871244,0.0003301419610432,-11.299999999999995,14.0
Coroatá,6805.57,0.576,28.84,25.300850036317943,Maranhão,0.0321765498652291,0.0007197990688556,0.0003369272237196,6.125949522175937e-05,5.400000000000006,-3.2
Coromandel,36288.2,0.708,8.44,22.98811544991511,Minas Gerais,0.0132980624865946,0.0003932222778294,0.0021448487881604,0.0001787373990133,2.4000000000000057,2.5
Coronel Barros,49742.89,0.744,15.46,4.285714285714285,Rio Grande do Sul,0.037713378324732,0.0,0.0127034537514886,0.0,16.700000000000003,-16.7
